age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
,?,,?,,?,?,?,?,?,,,, United-States,?
,?,,?,,?, Exec-managerial,?,?,?,3045.818359375,,,?,?
,?,,?,,?,?,?,?,?,,,36.432491302490234,?,?
,?,162975.359375, HS-grad,9.756987571716309,?, Adm-clerical,?,?,?,,,,?,?
,?,198819.28125,?,9.010104179382324,?,?,?,?,?,,43.795745849609375,,?,?
,?,,?,,?,?,?,?,?,2044.046142578125,,,?,?
,?,,?,, Married-civ-spouse, Craft-repair,?,?,?,,81.3125991821289,,?,?
,?,,?,,?,?, Own-child,?,?,,46.62876892089844,,?,?
,?,,?,,?, Other-service,?, White, Female,,11.730758666992188,,?, <=50K
,?,, HS-grad,,?,?,?,?,?,,,, United-States,?
,?,,?,, Never-married,?, Own-child,?,?,114.13092041015625,,,?,?
33.0810546875,?,,?,, Never-married,?,?,?, Male,58.7325439453125,48.32544708251953,,?,?
,?,, HS-grad,,?,?,?, White,?,269.134765625,,44.6616325378418, United-States,?
, Private,,?,, Never-married,?,?, White,?,,41.92232131958008,39.45173263549805,?,?
,?,,?,9.015987396240234, Married-civ-spouse,?,?,?, Male,,,,?,?
45.08961486816406,?,,?,,?,?, Unmarried,?,?,,47.760406494140625,34.22815704345703,?,?
,?,,?,,?,?,?,?,?,270.00048828125,,26.854368209838867,?,?
, Private,,?,9.009525299072266, Married-civ-spouse,?,?,?,?,376.9368896484375,,,?,?
42.20446014404297, Private,,?,,?,?,?,?,?,,,45.11749267578125, United-States,?
, Private,, Bachelors,,?,?,?,?,?,,,42.91758728027344,?, <=50K
,?,, 9th,, Married-civ-spouse,?,?,?,?,,11.82733154296875,,?,?
,?,189892.34375, Bachelors,,?, Prof-specialty, Not-in-family,?,?,918.8453979492188,,,?,?
,?,, HS-grad,,?,?,?,?,?,,,,?,?
31.67569923400879, Private,,?,,?, Adm-clerical,?, White, Male,,,, United-States, <=50K
, Private,,?,,?,?,?,?,?,,,,?,?
,?,, HS-grad,,?,?,?,?,?,,,31.493715286254883,?,?
,?,,?,9.023990631103516,?,?,?, White, Female,,66.08100891113281,36.70294189453125,?,?
,?,,?,,?,?,?,?,?,,,,?, <=50K
30.065128326416016,?,,?,,?,?,?,?,?,180.017578125,,,?,?
,?,,?,,?, Craft-repair,?,?,?,,,,?, <=50K
,?,,?,,?, Craft-repair,?,?,?,,59.42922592163086,41.230064392089844,?,?
,?,, Some-college,,?,?,?,?,?,,,,?,?
25.989356994628906,?,, Some-college,8.016260147094727,?,?, Own-child,?,?,,,, United-States,?
, Private,,?,9.014404296875,?, Adm-clerical,?, White,?,,,, United-States, <=50K
,?,,?,,?, Exec-managerial,?,?,?,,,,?,?
28.003738403320312,?,185672.796875, Some-college,10.260920524597168,?,?,?,?,?,,,,?,?
,?,,?,,?, Exec-managerial,?,?,?,,,,?, >50K
,?,,?,,?,?,?,?,?,,,,?,?
30.348567962646484,?,190887.9375,?,,?,?,?,?,?,,,,?,?
,?,, Some-college,,?,?, Own-child,?,?,,26.798049926757812,,?, <=50K
,?,,?,,?,?,?,?, Female,290.6005859375,,,?,?
,?,,?,,?, Craft-repair,?,?,?,,75.93196868896484,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,191962.4375,?,13.90514850616455,?,?,?,?,?,336.91851806640625,,,?,?
,?,,?,,?,?, Husband,?,?,,,,?, >50K
,?,,?,8.942337989807129, Never-married,?,?,?,?,,,,?,?
,?,203806.390625,?,, Never-married,?,?,?,?,,,,?,?
,?,, Some-college,,?,?,?,?, Female,178.45526123046875,,,?, <=50K
,?,182765.515625, Bachelors,,?,?,?,?,?,,,,?,?
, Private,207091.59375,?,, Never-married,?,?, White,?,141.269287109375,,38.5205192565918,?,?
37.280906677246094, Private,,?,11.888994216918945,?,?,?, White,?,,,,?,?
40.12887191772461,?,189175.65625,?,, Never-married,?,?,?,?,93.75421142578125,,,?,?
, Private,,?,9.025017738342285,?,?,?, White,?,122.67706298828125,,,?,?
,?,,?,,?,?, Wife,?,?,488.1837158203125,,41.183563232421875,?,?
, Private,,?,,?, Prof-specialty,?, Asian-Pac-Islander,?,360.39459228515625,,38.97005081176758,?,?
,?,, Some-college,,?,?,?,?,?,,,,?,?
,?,296877.125,?,, Married-civ-spouse,?,?,?,?,,42.6740837097168,,?,?
41.366546630859375,?,186654.296875,?,12.922643661499023,?, Exec-managerial,?,?, Male,,316.23187255859375,,?,?
,?,, HS-grad,,?,?,?,?,?,,,,?, <=50K
,?,,?,,?, Adm-clerical,?, White,?,,55.61711883544922,,?, <=50K
, Private,, Masters,,?, Exec-managerial,?,?,?,5672.15966796875,,,?,?
,?,204215.53125,?,,?, Other-service,?, Black,?,49.9200439453125,,,?,?
, Private,,?,9.014026641845703,?, Craft-repair,?,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
20.58794403076172,?,,?,9.963780403137207,?,?,?,?, Female,,,,?,?
,?,,?,, Married-civ-spouse,?,?,?,?,,3.0259170532226562,,?,?
,?,,?,, Married-civ-spouse,?,?,?,?,,,,?,?
,?,187820.09375,?,, Married-civ-spouse, Exec-managerial,?,?,?,,,53.20232391357422,?,?
,?,193106.484375,?,,?,?, Not-in-family,?,?,,,, United-States, <=50K
39.96755599975586,?,, HS-grad,9.559181213378906, Divorced, Adm-clerical,?,?,?,170.4036865234375,,,?,?
,?,153947.125,?,,?,?,?,?,?,,,,?,?
30.388683319091797,?,, HS-grad,,?,?,?,?,?,,72.05429077148438,, United-States,?
,?,,?,,?,?,?,?,?,,63.107383728027344,,?,?
,?,,?,, Divorced,?,?,?,?,,,,?, <=50K
42.621192932128906,?,,?,,?,?, Husband,?, Male,1076.7679443359375,,,?,?
34.58536148071289,?,,?,, Never-married,?,?,?,?,236.66021728515625,,,?,?
, Private,,?,,?,?,?, White,?,4035.673828125,,, United-States,?
,?,, HS-grad,,?,?,?, White,?,,,,?,?
,?,,?,,?,?,?,?,?,,117.455322265625,,?,?
,?,,?,8.987434387207031, Divorced,?,?, Black,?,,,,?,?
,?,,?,,?,?,?,?,?,3145.92041015625,,, United-States,?
, Private,,?,, Never-married,?,?,?,?,,40.28742218017578,,?,?
,?,,?,, Married-civ-spouse,?,?,?,?,,,, United-States, >50K
40.37962341308594,?,,?,, Married-civ-spouse,?,?,?,?,,59.42424011230469,,?,?
, Private,,?,13.012544631958008, Married-civ-spouse,?,?, White,?,,,,?,?
,?,171089.46875,?,,?,?, Not-in-family,?, Male,121.5731201171875,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,, Never-married,?,?,?,?,,,,?,?
,?,,?,13.10755729675293,?,?, Not-in-family,?,?,,44.80569839477539,42.59060287475586,?,?
,?,205419.5, Assoc-acdm,,?,?,?,?, Male,,,,?, <=50K
,?,,?,9.95946979522705,?,?,?,?,?,,,,?, <=50K
, Private,,?,, Married-civ-spouse,?, Husband,?,?,553.4967041015625,,,?, <=50K
,?,, Assoc-acdm,,?, Sales,?, White,?,,,,?,?
31.106082916259766,?,,?,,?,?,?, White,?,,,,?,?
,?,177580.796875,?,,?,?,?,?,?,,,,?, <=50K
25.865413665771484, Private,,?,9.969179153442383,?,?,?, White,?,,,,?,?
,?,,?,8.9995698928833,?,?, Own-child,?,?,,,,?,?
,?,,?,, Never-married,?,?,?,?,113.76055908203125,,,?,?
,?,260583.40625, HS-grad,,?,?,?,?,?,,,, United-States, <=50K
,?,182862.015625,?,, Never-married,?, Own-child,?,?,,39.99373245239258,,?,?
,?,,?,,?,?, Not-in-family,?, Male,,,40.37417984008789,?,?
43.055091857910156,?,173169.25,?,,?,?,?,?,?,470.759033203125,68.0623779296875,, United-States, <=50K
,?,194543.9375, Some-college,,?,?, Own-child,?, Male,,,33.72806167602539, United-States,?
30.299949645996094,?,,?,12.921350479125977,?,?,?,?,?,,79.0185546875,,?,?
44.586151123046875,?,,?,,?, Exec-managerial,?,?,?,2839.8955078125,,,?,?
,?,, HS-grad,,?, Adm-clerical, Not-in-family, White, Female,,,40.17086410522461,?, <=50K
,?,,?,,?,?,?,?, Female,,,39.053401947021484,?,?
,?,184875.125,?,,?,?,?,?,?,,51.04552459716797,,?, <=50K
, Private,,?,,?, Other-service,?,?,?,121.29644775390625,,, United-States,?
,?,,?,,?,?,?,?,?,,,20.73456382751465,?,?
, Private,173820.609375,?,,?,?,?,?,?,2450.640625,,,?,?
,?,, Bachelors,,?,?,?,?,?,4998.5595703125,,,?,?
,?,224673.15625, HS-grad,,?, Other-service,?,?,?,125.87921142578125,,,?, <=50K
,?,,?,5.979100704193115, Divorced,?,?,?,?,,67.52484130859375,, United-States,?
,?,,?,, Never-married,?,?,?,?,,,,?,?
, Private,, Some-college,,?, Other-service,?,?, Female,,,,?, <=50K
,?,, Some-college,, Never-married, Craft-repair, Not-in-family,?,?,,,,?,?
, Private,,?,,?,?, Husband,?,?,,,,?,?
,?,,?,,?, Exec-managerial, Husband,?, Male,,,,?, >50K
,?,,?,9.003227233886719,?,?,?,?,?,,,,?,?
, Private,, Bachelors,,?,?,?,?,?,,,, United-States,?
,?,,?,,?,?,?,?,?,,,39.778533935546875,?, <=50K
,?,, HS-grad,,?,?,?,?,?,,,35.929203033447266,?,?
,?,191500.46875, HS-grad,9.245898246765137,?,?,?,?,?,,,,?, <=50K
,?,, HS-grad,,?,?,?,?,?,,,39.78109359741211,?,?
, Private,,?,,?,?,?,?,?,,,47.480369567871094, United-States,?
, Private,, Bachelors,,?,?,?,?,?,,,,?,?
,?,,?,,?,?, Unmarried,?,?,,44.46012878417969,,?, <=50K
44.27354049682617,?,, Masters,,?,?,?,?,?,,,,?,?
25.154502868652344,?,,?,,?, Sales,?,?,?,,,,?,?
, Private,,?,,?, Machine-op-inspct,?,?,?,,,, Mexico,?
,?,,?,, Divorced,?,?,?,?,,,,?, <=50K
,?,183930.140625,?,12.94471549987793,?, Exec-managerial,?,?,?,4613.9169921875,258.1719665527344,,?, >50K
40.347408294677734,?,,?,,?,?,?, White,?,186.6845703125,47.29222869873047,,?,?
, Private,,?,, Married-civ-spouse,?,?, White, Male,,,,?,?
,?,,?,,?,?,?,?,?,124.42047119140625,,,?,?
,?,,?,, Never-married,?,?, White,?,162.2958984375,38.65610885620117,,?, <=50K
42.47283172607422,?,, HS-grad,9.97368335723877,?, Craft-repair,?,?,?,,90.36402893066406,,?,?
34.24220275878906,?,,?,12.873964309692383,?,?,?,?, Male,106.0908203125,,41.973114013671875,?,?
,?,206963.203125,?,9.964786529541016,?,?,?,?,?,,,,?,?
,?,,?,13.051278114318848, Married-civ-spouse,?,?, White,?,,,,?,?
,?,,?,, Never-married, Adm-clerical,?,?,?,290.42437744140625,,,?,?
,?,,?,, Married-civ-spouse,?, Husband,?,?,,60.551971435546875,,?,?
,?,,?,,?,?, Husband,?,?,822.85986328125,,,?, <=50K
,?,,?,,?,?, Not-in-family,?,?,,,,?, <=50K
,?,161143.90625,?,,?,?,?,?,?,,,27.08945655822754,?,?
, Private,,?,9.97191047668457,?,?,?,?,?,,,44.708885192871094,?,?
,?,178768.25, HS-grad,10.23686408996582,?,?,?,?,?,,,,?, <=50K
,?,,?,9.019100189208984,?, Craft-repair,?,?,?,,,44.659942626953125,?, <=50K
, Private,208516.28125,?,,?,?,?,?,?,93.26995849609375,,,?,?
,?,,?,, Never-married,?, Own-child,?,?,156.6671142578125,,,?,?
, Private,180868.625,?,,?,?, Wife,?,?,,,,?, >50K
,?,,?,13.813876152038574,?, Exec-managerial,?,?,?,1802.6273193359375,,, United-States,?
, Private,138990.8125,?,,?,?, Unmarried,?,?,,,,?,?
, Private,,?,,?,?,?,?,?,,,,?,?
,?,, 10th,, Divorced,?,?, White, Male,300.90771484375,68.53602600097656,,?,?
,?,170145.484375, HS-grad,,?,?,?,?,?,,,,?,?
,?,,?,,?,?, Husband,?,?,,58.70344543457031,,?,?
,?,,?,,?,?,?,?, Male,,,32.095848083496094,?, <=50K
, Private,,?,,?, Adm-clerical,?,?,?,,,,?,?
,?,182921.515625, Bachelors,,?,?,?, White,?,,,,?,?
, Private,,?,,?,?,?,?,?,469.6519775390625,67.35667419433594,, United-States, <=50K
,?,,?,9.975912094116211,?,?,?,?,?,,,,?,?
,?,,?,,?,?, Husband,?, Male,16076.9501953125,,, United-States,?
,?,,?,8.987010955810547,?, Craft-repair,?, White,?,,,,?,?
,?,,?,,?,?,?,?,?,,,,?, <=50K
,?,167361.90625,?,,?,?,?,?,?,,,, United-States,?
,?,152155.796875,?,,?,?,?, White,?,291.292236328125,,, United-States,?
,?,174261.40625,?,13.797120094299316,?,?, Wife,?,?,,,42.05223846435547,?, >50K
35.604618072509766, Private,189216.15625, HS-grad,9.651750564575195,?,?,?, White,?,239.956787109375,,, United-States,?
,?,193708.28125, Bachelors,,?,?,?,?, Male,,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,,?,?, Unmarried,?,?,,,,?,?
,?,,?,, Married-civ-spouse,?,?,?,?,,,, United-States, <=50K
, Private,192829.8125, HS-grad,,?,?,?,?,?,,,,?,?
24.194732666015625,?,,?,,?,?,?, White,?,226.98248291015625,,,?, <=50K
39.24567794799805,?,140260.75,?,,?,?,?,?, Female,578.0157470703125,,,?, <=50K
,?,,?,,?,?,?,?,?,655.4429931640625,,40.59617233276367,?,?
, Private,171444.0625,?,,?, Exec-managerial,?,?,?,949.0602416992188,,35.37489700317383, United-States,?
,?,,?,9.052020072937012,?,?,?,?,?,,79.2061996459961,,?, <=50K
,?,,?,,?, Other-service,?, White,?,,,31.359952926635742,?,?
,?,,?,,?,?,?, White,?,,12.331718444824219,,?,?
40.71736145019531, Local-gov,,?,11.74140739440918, Married-civ-spouse,?, Husband,?,?,1141.1573486328125,,,?,?
,?,,?,,?,?,?,?,?,,,36.180606842041016, United-States,?
,?,,?,, Never-married,?,?,?,?,,,,?,?
,?,195428.953125,?,6.322508811950684, Divorced,?,?,?,?,,40.65252685546875,,?,?
, Self-emp-not-inc,,?,, Married-civ-spouse,?,?, Asian-Pac-Islander,?,,,,?,?
,?,,?,,?,?,?,?, Male,450.18792724609375,,,?,?
,?,,?,,?, Machine-op-inspct,?,?,?,,,,?,?
,?,, 12th,,?, Exec-managerial,?,?,?,,,,?,?
,?,,?,,?,?,?, White,?,,,37.57443618774414,?,?
,?,, Some-college,,?,?,?,?,?,,,37.57613754272461, United-States,?
45.56932067871094, Private,186824.953125,?,9.032285690307617,?, Craft-repair, Husband,?,?,382.03143310546875,,, United-States,?
,?,,?,9.970202445983887,?,?,?,?,?,,,, United-States,?
, Private,,?,9.974722862243652,?, Adm-clerical,?,?, Female,,,,?,?
,?,, HS-grad,,?,?, Own-child,?,?,,,36.36760711669922,?,?
43.17174530029297,?,, Some-college,,?,?,?,?,?,,,, United-States,?
,?,,?,,?,?,?,?, Female,,,,?,?
, Private,,?,8.967714309692383,?,?,?,?, Male,,,, United-States, <=50K
,?,, Some-college,,?,?,?,?,?,,,,?,?
,?,,?,, Never-married, Craft-repair,?,?,?,,,,?, <=50K
,?,, Some-college,9.389176368713379, Never-married, Adm-clerical,?,?,?,284.20654296875,,, United-States,?
36.35892105102539,?,,?,, Never-married,?,?,?,?,,33.12925720214844,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
27.754165649414062,?,211420.5625,?,9.970477104187012,?,?,?, White,?,,,,?,?
,?,, HS-grad,9.07403564453125,?,?,?, White,?,,,,?,?
,?,,?,,?,?,?,?,?,,19.807754516601562,, United-States,?
,?,,?,,?,?,?,?,?,,,, United-States, >50K
, Private,,?,,?,?,?,?,?,,,,?,?
,?,,?,,?,?, Husband,?,?,,,,?,?
36.565673828125,?,,?,,?,?,?, White,?,,,, United-States,?
,?,204549.6875,?,11.908738136291504,?,?,?,?,?,,43.265750885009766,, United-States,?
43.41973114013672,?,,?,,?,?, Husband, White,?,,,,?, <=50K
,?,,?,,?,?,?, White,?,53.04833984375,,, United-States, <=50K
, Private,,?,10.956722259521484,?, Exec-managerial, Not-in-family, White, Male,,,,?,?
, Private,,?,,?, Prof-specialty,?,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,11.920553207397461,?, Adm-clerical,?, White, Female,,,37.2733154296875, United-States,?
64.19110870361328,?,, HS-grad,,?,?,?,?, Female,,,,?,?
, Local-gov,, Bachelors,12.278446197509766,?,?,?,?,?,,,,?,?
47.145320892333984,?,,?,,?,?,?,?,?,,,,?, <=50K
,?,,?,12.982627868652344,?,?,?,?,?,,53.423309326171875,,?,?
, Private,201900.28125,?,,?,?,?,?,?,,,, United-States,?
,?,,?,,?,?,?,?, Male,,,,?, <=50K
,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,6.03951358795166,?, Craft-repair,?,?,?,120.58221435546875,56.924076080322266,, United-States, <=50K
,?,,?,,?,?,?,?,?,236.20086669921875,,,?,?
32.87225341796875,?,,?,13.007070541381836,?,?, Not-in-family, White,?,,,, United-States,?
,?,,?,,?,?,?,?, Male,,,,?,?
, Private,,?,,?,?,?,?,?,,76.80884552001953,,?, <=50K
,?,,?,,?,?,?,?,?,,,, United-States,?
,?,185425.359375,?,12.886825561523438,?,?,?,?, Male,,,, United-States, >50K
,?,, HS-grad,,?,?,?,?,?,267.04193115234375,45.35751724243164,,?, <=50K
,?,193061.328125,?,,?,?,?, White,?,155.9232177734375,,,?,?
,?,,?,,?,?,?,?, Male,,,, United-States, >50K
,?,,?,, Never-married,?, Not-in-family,?,?,,,,?,?
,?,,?,,?,?,?,?,?,292.07275390625,,,?,?
, Private,185264.125,?,,?,?,?,?,?,,,,?,?
68.74324798583984, Private,179377.3125, 7th-8th,,?,?,?,?,?,-160.2694091796875,,, United-States, <=50K
, Private,,?,,?,?, Own-child, White, Female,,,29.43478775024414,?,?
, Private,,?,,?,?, Not-in-family,?, Female,5174.95751953125,318.4322814941406,37.63149642944336,?,?
42.12797546386719,?,,?,,?,?,?, White, Male,,,,?,?
,?,, Prof-school,,?,?,?, White, Male,,,,?,?
,?,, Some-college,10.579720497131348, Never-married,?,?,?,?,,,,?,?
,?,, Masters,,?,?,?, White,?,2576.791259765625,,,?,?
,?,,?,,?,?, Husband,?,?,3138.54736328125,,,?, >50K
, Private,,?,9.086464881896973,?,?, Own-child,?,?,,45.167911529541016,, United-States,?
29.36741065979004,?,,?,, Never-married,?,?,?, Female,,,,?, <=50K
,?,,?,,?, Craft-repair, Not-in-family,?,?,389.84295654296875,,47.00709533691406,?, <=50K
,?,,?,13.046685218811035,?,?,?,?,?,,,37.49988555908203,?, <=50K
,?,,?,,?,?,?,?,?,,33.705909729003906,,?,?
, Private,,?,9.978907585144043,?,?,?, White,?,,,, United-States, <=50K
42.58714294433594, Private,185050.5625, Bachelors,,?,?,?, White, Male,,259.8916015625,,?,?
,?,,?,,?,?, Not-in-family,?,?,151.435791015625,31.456157684326172,,?,?
,?,,?,, Never-married,?,?, White,?,,89.68758392333984,43.80116271972656,?,?
26.767471313476562,?,,?,8.983474731445312,?,?,?,?,?,,,37.22410202026367, United-States,?
,?,,?,,?,?,?,?, Female,149.676025390625,33.32030487060547,,?,?
,?,194027.625,?,,?,?,?,?, Male,,,,?,?
,?,,?,,?, Farming-fishing,?,?, Male,,,53.15770721435547,?,?
,?,,?,, Married-civ-spouse,?,?, White,?,,,40.048946380615234,?,?
40.569156646728516,?,,?,,?,?,?,?,?,,,,?,?
, Private,, 11th,,?,?, Husband,?,?,,,,?,?
,?,, HS-grad,,?,?,?, White, Female,,,,?, <=50K
,?,, Some-college,,?,?,?, White,?,,,, United-States,?
,?,,?,,?, Machine-op-inspct,?,?,?,,,, China,?
, Private,247400.875,?,,?,?,?,?,?,,33.693641662597656,,?,?
42.313838958740234,?,170052.59375,?,10.949565887451172,?,?,?,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,276.273193359375,,?, >50K
,?,,?,12.960803985595703,?,?,?,?,?,,,,?,?
,?,,?,, Never-married,?,?,?,?,,,41.255435943603516,?,?
,?,173009.359375,?,,?,?,?,?, Female,47.99951171875,,,?,?
41.086334228515625, Private,193417.125, HS-grad,9.992755889892578,?,?,?,?,?,,,,?,?
38.28457260131836,?,162503.328125,?,,?,?,?,?, Male,,,, United-States,?
37.2769889831543, Private,,?,3.2441582679748535,?,?,?,?,?,,49.687744140625,,?,?
66.21170806884766,?,,?,8.92894172668457,?,?, Not-in-family,?, Female,,28.65113067626953,,?,?
,?,,?,, Never-married,?, Not-in-family,?,?,,,,?, <=50K
,?,, HS-grad,9.7455472946167,?, Adm-clerical, Wife,?,?,,66.10101318359375,34.968196868896484, United-States,?
,?,187957.0,?,,?,?,?,?,?,,,,?,?
,?,,?,,?, Other-service,?,?,?,,74.20011901855469,, United-States,?
,?,182793.609375,?,13.086638450622559,?,?,?,?,?,,,44.122222900390625,?,?
, Private,, Bachelors,, Married-civ-spouse, Exec-managerial,?,?,?,,,, United-States,?
,?,183269.4375,?,,?,?,?,?,?,,,43.97088623046875,?,?
,?,,?,,?,?,?,?,?,,,,?, <=50K
,?,182112.71875,?,,?,?,?,?,?,,208.41485595703125,,?,?
, Private,191127.4375, 10th,, Never-married,?,?,?,?,,,,?, <=50K
,?,,?,12.791800498962402,?,?,?, White, Male,,297.4005126953125,, United-States,?
,?,, Some-college,,?,?,?,?, Female,,,,?, <=50K
,?,, Some-college,,?,?,?,?,?,,,48.27613067626953,?,?
40.42129135131836,?,,?,,?, Craft-repair, Husband,?,?,,,43.121681213378906,?,?
,?,201448.40625,?,, Never-married,?, Husband, White,?,,,,?,?
,?,, HS-grad,,?,?,?,?,?,,,,?,?
,?,,?,,?, Other-service, Own-child, White,?,,,,?,?
,?,,?,,?,?, Husband,?,?,203.24456787109375,45.64632797241211,,?,?
, Private,, HS-grad,, Never-married, Craft-repair,?, White, Male,,80.3546371459961,, United-States,?
,?,,?,,?, Prof-specialty,?, White,?,,,43.43756103515625, United-States,?
35.319908142089844,?,,?,8.965594291687012, Married-civ-spouse,?, Husband,?, Male,,,,?,?
,?,,?,,?, Exec-managerial,?, White,?,,,,?, <=50K
, Private,186690.5,?,,?,?, Not-in-family,?,?,,,,?, <=50K
,?,, Some-college,,?,?,?, White,?,,,28.200441360473633,?,?
,?,188573.203125,?,14.97783088684082, Married-civ-spouse,?,?,?,?,,,43.274532318115234,?,?
,?,,?,, Never-married,?,?,?,?,,,37.352718353271484,?,?
, Private,226348.421875,?,8.998988151550293,?, Other-service,?,?,?,,,,?,?
,?,,?,,?,?,?, White,?,,60.24723815917969,,?,?
35.0383186340332,?,228619.828125,?,,?,?,?,?,?,,,, United-States,?
,?,,?,,?,?,?, White,?,,,,?,?
,?,,?,,?,?,?, Asian-Pac-Islander,?,,,39.2315673828125,?,?
, Private,203178.21875,?,, Never-married,?,?,?,?,,,,?,?
41.75933074951172,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,, Divorced,?,?,?,?,,,,?,?
,?,186126.453125,?,, Divorced,?,?,?,?,,96.03990936279297,,?,?
,?,,?,,?,?,?,?, Male,,,, United-States,?
,?,, HS-grad,,?,?,?, White,?,,61.355594635009766,41.92390823364258,?, <=50K
, Private,,?,4.267418384552002,?,?,?,?,?,,,27.52658462524414,?,?
,?,,?,, Married-civ-spouse, Exec-managerial,?,?,?,,,, United-States,?
,?,, HS-grad,9.499332427978516,?,?,?,?,?,306.72564697265625,,, United-States,?
,?,,?,,?,?, Not-in-family, White,?,949.5852661132812,,,?, <=50K
,?,, HS-grad,, Never-married,?,?, White,?,,,,?,?
,?,,?,,?,?,?,?,?,,93.57453155517578,, United-States,?
,?,,?,, Married-civ-spouse, Exec-managerial,?,?,?,2109.978271484375,,,?, >50K
20.716049194335938,?,, Some-college,9.081694602966309,?,?,?, White,?,,,,?,?
,?,187753.828125,?,,?, Prof-specialty,?,?,?,,,38.48478698730469,?,?
,?,, Bachelors,,?,?, Not-in-family,?,?,,,,?,?
, Private,220885.65625,?,,?,?,?,?,?,,,,?,?
,?,152931.25,?,8.972454071044922,?,?,?,?,?,,501.10833740234375,,?,?
,?,,?,,?, Adm-clerical, Own-child,?, Female,,,31.876522064208984,?,?
, Self-emp-not-inc,, Assoc-acdm,,?, Farming-fishing,?,?,?,,,,?,?
, Private,178855.5,?,9.018418312072754,?,?,?,?,?,1231.1844482421875,,, United-States, <=50K
,?,,?,, Divorced, Adm-clerical,?,?,?,,,38.21780014038086,?, <=50K
,?,,?,,?,?,?,?,?,,,,?,?
, Private,,?,,?,?,?,?,?,,,18.027803421020508,?,?
,?,,?,8.96582317352295, Divorced,?,?, White, Male,,,,?,?
,?,,?,,?,?,?,?,?,244.09698486328125,,43.18779373168945, United-States,?
,?,176948.171875,?,,?,?,?,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,,,?, <=50K
,?,205934.296875,?,,?,?,?,?,?,,,,?,?
, Private,, Masters,,?,?,?, White, Female,,105.75018310546875,, United-States,?
,?,, 11th,, Married-civ-spouse,?, Husband,?,?,,68.08500671386719,41.3956184387207,?,?
41.173484802246094,?,, Masters,, Married-civ-spouse,?,?,?,?,,322.1148681640625,, India, >50K
,?,,?,,?, Farming-fishing, Not-in-family,?,?,264.8243408203125,,,?,?
,?,151397.734375,?,,?,?,?,?, Male,469.85089111328125,103.24687957763672,,?,?
,?,,?,,?, Prof-specialty,?,?,?,,,, United-States,?
67.24307250976562,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,,?, Prof-specialty,?,?,?,,51.57744598388672,28.23621368408203, India,?
,?,,?,9.0147705078125, Married-civ-spouse,?, Husband,?,?,,,,?,?
41.256988525390625,?,,?,,?,?,?,?,?,,,, United-States,?
,?,, Some-college,,?,?, Husband,?, Male,,,,?, >50K
37.213809967041016,?,,?,, Married-civ-spouse,?, Husband, White,?,269.30047607421875,,,?,?
,?,,?,, Never-married, Craft-repair,?, White,?,,,,?, <=50K
,?,,?,,?,?,?,?,?,159.93768310546875,52.786800384521484,,?,?
32.78972244262695,?,187208.46875, Masters,,?,?,?,?, Female,,,,?,?
,?,,?,13.79343318939209,?,?, Husband,?,?,,,,?,?
,?,,?,,?, Other-service, Own-child,?,?,,,,?,?
,?,,?,,?,?, Unmarried,?,?,,,,?,?
,?,,?,,?,?, Not-in-family,?,?,,,,?,?
41.66215515136719,?,189305.234375, HS-grad,,?,?,?,?,?,,,,?,?
27.018898010253906,?,183567.9375,?,,?,?,?,?,?,163.28631591796875,,, United-States,?
,?,,?,,?,?,?, White,?,125.51324462890625,,,?,?
,?,, Bachelors,, Married-civ-spouse,?,?,?,?,3332.94580078125,365.0582275390625,,?,?
,?,,?,12.822689056396484,?,?,?,?, Female,,138.21685791015625,39.60520935058594,?, <=50K
,?,,?,,?, Adm-clerical,?,?,?,,,,?, <=50K
40.81538772583008,?,,?,12.934956550598145,?, Exec-managerial,?, White, Male,,,45.83451461791992,?, >50K
,?,, HS-grad,,?,?,?,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
, Private,,?,,?, Adm-clerical,?,?,?,,43.00183868408203,,?,?
41.50996780395508, Private,, HS-grad,,?,?,?,?,?,,72.9013900756836,,?,?
47.245262145996094,?,,?,,?,?,?,?, Male,,,,?,?
,?,,?,12.928955078125,?,?, Husband,?,?,,,45.040428161621094,?, >50K
,?,195856.4375,?,,?,?,?,?,?,,,, United-States, <=50K
,?,,?,,?,?,?,?,?,,,,?,?
49.29766845703125,?,,?,,?,?,?,?,?,,,45.86613464355469,?, >50K
,?,, Some-college,,?,?, Husband, White,?,1003.6314697265625,,,?,?
,?,, HS-grad,,?,?,?, White, Female,,,25.49257469177246, United-States,?
43.36695861816406,?,,?,,?,?, Husband,?,?,,,41.472686767578125,?, <=50K
