LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
,,,,,-2,,,,0,,19945.59375,,,,,,,,4903.87353515625,6727.99609375,,,
,,,,,,,,-2,,,,,,,,,,,,-529.12109375,,,
,,1,,,-2,,,,-2,-2,,,131548.875,,121288.78125,,,-31958.921875,38207.390625,,,-5007.32763671875,
,2,2,1,,,,,,,0,,,,,-5171.16015625,,,-2297.2607421875,,,,,
,,,,,,,,,,0,,569.8671875,,,,,,,,,,,
,,,2,,,,2,2,,,,,,,,,987.578125,,,,,2738.5126953125,
112330.5625,,,,,,,0,,,,5161.1328125,,,,,,,,,,,,1
162683.203125,2,,2,,,,,0,,,,,,,66834.4765625,,,,,,,,
5162.234375,,2,,,2,,,0,,0,,,,93214.90625,99539.7421875,,,,,,,,
,,,,,,,,,0,,,,8232.12890625,,,,,,,1068.35302734375,,,
,,,,,,,,,,0,,,,,,,3899.896728515625,,,,,,0
,,,,,,,,,0,,,,,,,,,,-1524.60791015625,,,,
,,2,,,,,,,-2,,,,,,,,-3041.28662109375,,,,-1694.98583984375,1460.470458984375,
,,2,,,,,,-2,2,,61297.875,29995.025390625,,,4071.39453125,,,,2345.974853515625,,,5404.2685546875,
,,,,,,,,,0,,,,,,,,,,,4212.7734375,,,
122014.6796875,,,,,,,2,,,2,,26997.66796875,,40178.640625,25945.1484375,,,,,,,5894.13916015625,1
,,1,,,,-2,-2,,0,,36117.765625,,,74328.375,,,,25607.9140625,,,,,
,,,,,5,,3,3,,,,,83118.9765625,,71930.953125,,,,14350.2822265625,,17632.931640625,,
,,,,35.0975341796875,,0,,0,,,,,,,,,,,,23690.212890625,,14359.68359375,
,,,,,-2,-1,,,,,,,29923.705078125,,,,,,,,34614.97265625,19467.50390625,
10626.453125,,,,,,,,2,,,,,,45124.4921875,,,,5914.19970703125,2795.227294921875,,,3781.51513671875,
,,1,,,,0,,,,,,,11259.75,,,,,,-7269.361328125,,6940.74169921875,4938.673828125,0
,,1,,,,,0,,,,,21255.646484375,27333.736328125,,,4168.96484375,,,,,,,
164040.75,,,,,2,,,0,,0,,,,,,,,13974.373046875,,,,,1
-84999.828125,,2,,49.374114990234375,,,0,,,,181742.890625,,,,180973.140625,,47176.9296875,,2409.84375,,67193.078125,,
,,,,,,,,,,,,,,6209.27734375,,,,,,,989.886962890625,1487.8662109375,0
,,,1,49.026641845703125,0,,,0,,,47794.95703125,,31297.203125,,,29145.7265625,,,,,,5933.69580078125,
,,,,33.277244567871094,,,,-2,7,,,,,,,,-174.9833984375,,,,,,
,,,2,,,2,,,,,,,2986.078125,,,,,,,,,-1787.6376953125,
,2,,,,,,,-2,,,,,,10155.87890625,,,,,,,,,
,,,,,,,0,,,,49152.06640625,29779.2734375,,,,,,,,,,,
,,,,,,,0,,,,,,113281.703125,,,,,,27966.0234375,9044.34375,,,
297777.4375,,1,,,,0,,,,0,,,,,,,,,,,4737.52734375,,
306596.59375,,,,41.776939392089844,,,,,0,,,,14208.916015625,,19803.775390625,,8983.1015625,,,,,,
,,,1,,,0,,,,0,,,,34647.45703125,19660.03125,,,,18617.509765625,3998.99951171875,,,
,2,,,28.742542266845703,-2,7,,-2,,-1,,,,,,,7305.650390625,,,-2154.0458984375,,,
236319.1875,,,,43.620025634765625,-2,,,,,,,,,,,,6674.47607421875,9047.048828125,,,3006.91455078125,,
,,,,,,,-2,,,,,,4385.9296875,,,-1255.2265625,,21139.45703125,,,,,
,,,2,,,,,,,0,,,,33390.875,,26182.130859375,2275.167724609375,,,-4823.78173828125,2673.650390625,,
131765.21875,,,,,,,,,,,54196.9375,,,50934.34765625,,46384.85546875,,,3276.91796875,,,,
,,,,34.98320770263672,,,,,0,,,38512.25390625,,,,64473.4375,,,,,,,
,,2,,,,,,,,,,,71201.875,75964.4375,,,,,4327.958984375,,6732.30126953125,676.49365234375,
,,,,38.76703643798828,,,0,,,0,,,,,18383.498046875,,,,,,-12283.767578125,,
,,,,39.26386642456055,2,,,,,0,,,86396.578125,,,,47103.16015625,,10075.8642578125,,27723.498046875,,1
,1,,,26.07298469543457,,,,,,0,50072.8125,,41470.46875,,,,4458.24560546875,6390.4384765625,,,7279.7607421875,,
,2,,,,,-2,-2,,-2,,,-7159.5078125,,,,,,,,,,,
,,,,,-2,,,,,0,,,,,,-4104.2578125,,,,,,-37.23779296875,
,,,,33.694602966308594,,,,,,,,,-71.4375,,,,,,,,,,0
425821.5,2,,,,,0,,0,,0,,,60857.9765625,,,37040.9140625,,,,,,,
,,,,30.447391510009766,,,,0,,,,107943.359375,,,,,-15313.55078125,,,,,,
,2,,1,43.75746154785156,,,,,,,,,,,,,,11827.716796875,2838.4697265625,,,,
,,,,,,,,,,,,,,,,,3968.04296875,,,,,,0
104936.015625,,,,,,,,0,,,,,,,,,,,8983.787109375,,,,
,,,,,-2,-2,,,,,,,,,,,,,,,,,
,,,1,,,,,0,,,,,,,9399.015625,,,,,,,6427.7236328125,
,,,1,52.98771667480469,,-1,,,,,57477.3125,,38622.75,,,,,48103.7421875,,,,54479.32421875,
,,,,42.109676361083984,,,,,,,,,,,,,4414.10546875,,,-4498.59326171875,,,
,,,,,,,,,,,20925.11328125,,,19178.462890625,,,,,,,,,
,,,1,,,,,,,,,,,47968.30078125,,,,,,,,,
,,,2,50.77374267578125,,,-2,,0,,,,,,,10078.33203125,,,,,17632.76953125,,
,,,2,,0,,,,,,107038.4765625,,,87491.125,,73960.65625,,8196.1337890625,,,-6204.18896484375,,
,,,2,49.18178176879883,1,,0,,,,,59465.59375,,,46057.19140625,33211.6171875,,,,,,,
-6534.6875,,2,,,,,,,,,,,,31020.166015625,,,,,,,7446.513671875,5517.58984375,
,,,,,,,,4,2,,,,,153994.375,,,,,,,,,0
,,,2,,-2,-2,,,-2,-2,,,,,,,,,,,,,
,,2,,,,,,,,,,54389.8828125,,,,,,,,,,,
,,,,37.93788146972656,,,,,,,,,,27328.94921875,,,-143.2080078125,1406.29052734375,,,,,
,2,,,,,2,0,,,,145793.046875,,,,162857.015625,,43769.92578125,,,,,-16243.20703125,0
,,2,,,,,,0,,,,,,,44783.8203125,43247.4140625,1137.67041015625,,,,,,
147436.078125,,,,,,,,,,0,,,,,,,,-434.32470703125,,,,,
,2,2,,,0,,,,0,,51096.5703125,,,,,49416.5,-311.392578125,5666.50927734375,,,,,
,,,2,47.3018684387207,2,,,,,0,46784.140625,30737.775390625,,,21576.10546875,30068.0078125,,-16360.0498046875,,,,,1
,,,1,,,,,,,,,,,3132.796875,,,,,17406.197265625,,3005.949462890625,,
,,,1,51.241790771484375,,,,0,,,255340.609375,,,,,237923.5625,,,,,,,
170669.328125,,,,,,,0,,,,,,,,139291.546875,,,,,,50043.625,,
236745.0625,,,,,-1,,,,,,,,,,,,,,4047.0869140625,,,,
,,,,32.95405578613281,,3,-2,,,,17084.29296875,,,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,,
406998.5,,1,,51.99820327758789,-2,0,,,,0,,,,,,,,,,,,,
,,,2,,0,,,,,,,,,,69002.34375,,,,,,,,
,,,,,,,,,2,,,,,20995.375,35050.6484375,,,,,,,,
,,,1,,,,,,,,151781.9375,,147360.859375,,,142405.6875,,,,,,,
,,,,,,,,,,,98596.5390625,,,,118232.453125,,,8057.96533203125,4365.04736328125,,,-8511.181640625,1
242844.65625,,,2,,,,,,,,,,,,183478.84375,,,,,,,,
172513.609375,,,2,,,,,,,,,,-2544.46484375,,,,,,-15933.5556640625,,,,
,,,,,,,,,2,2,207955.390625,,,,,,,,,3313.18994140625,,,
,,,,,1,,,-2,,,,,,,,,,,7680.173828125,,,,
,1,,,26.831344604492188,,,2,,,,,,,,14137.9140625,,,,,,,,
,,2,1,,,,,,,,,,,,,,,,,8612.046875,8195.4765625,,
,,,1,,,,,,,,,,,,,,,968.0244140625,,,2579.4873046875,,
322298.9375,,,,,0,,,,,,,,,,,,,,,,,,
,,,2,,,,0,,,,,,38525.41796875,,42307.24609375,33062.9296875,,,,,,,
145900.0625,,,2,46.76004409790039,,,,,,,,17511.134765625,,,,,,,,,,,
-75677.171875,,1,,,,,,-2,2,,,,,,,,,,,,,,
16142.953125,2,1,,39.34107971191406,,,,,,,,-943.703125,,,,,,,,1636.032470703125,1977.44677734375,,
,,,,,,-2,,,,-1,,,,,,,,5529.8037109375,4682.4638671875,,,1396.08251953125,
,,,,,-2,-2,,,-2,,,17602.265625,46779.93359375,10364.68359375,,,,,,,3728.966796875,,
,,,,,,,,,,,,17853.11328125,,,,,,-11926.3037109375,,,,,0
450969.21875,,,,,,0,,,,,,,,,,,,,,,,,
,2,,,,-2,-2,,,-1,,,,,,,,,,,4363.98828125,,,
,,,,,,,,,,,,,,-437.24609375,,,505.2490234375,,,,,,
,,,,,,,,,,,,,,73240.234375,,,,,,,-1146.70166015625,,0
,2,,,,,,,,,,,,,,,,,,,,,,
,,,1,,,-2,,-2,-2,,,,,,,,,,,,,,
115555.0,,,,38.79387283325195,,,,-2,,,,,,,,,,2140.990478515625,,,,,
,,,,,,,,,0,,,18968.40625,,,,,,,100.328125,,,,
,,,,,,,,,-2,-2,,,,,-98.65625,,,1220.578125,,,,3617.9384765625,
,,,,,7,2,0,,,,,,,239071.828125,,,,,,,26315.65234375,,0
241777.125,,,,,2,,3,3,,,,,277372.3125,,,,,,,,,16938.5625,
,,,,,,,3,3,,,,,-3219.52734375,,,,,,,,,,
,,2,1,,,,,0,,,,,-4680.7109375,,,,,,,,,,
,,2,1,57.670494079589844,,,,0,,,87900.1171875,,72291.78125,,,,,-3798.740234375,,8685.591796875,,,
,,,,41.515892028808594,,,-1,,,,-6784.89453125,,,,,,-11168.611328125,,,,,,
-42150.828125,,2,1,,,,0,,0,,,,,,,,1837.612060546875,,,,1617.951904296875,,1
191984.859375,2,,,,,,,,0,,,,,,,,,,,,,,
,,,,29.613513946533203,,,,,,0,,,,,,,,,,5477.7255859375,,,
,,,,,,,,0,,0,,,,33351.1953125,12104.44921875,,,,17467.4453125,,-20416.244140625,,1
,2,2,,,,,0,,,,,,,,,,-5200.02490234375,,,,,,
,,,,,,,,0,,,,42121.9921875,,,,,,,,,,,
,,2,,,,,,,,,122166.484375,,,115134.15625,,,,,,,,10440.2890625,0
,,,,,,,,0,,0,60245.08203125,,,,,,,,,,,,
,,,,33.371971130371094,,,2,,,,,123343.7578125,,,,95588.6015625,,,,,,,
,,,1,,,2,0,,,,,,188771.890625,,,,,,,15372.1640625,,,0
,,1,,,1,,,,,,,,,,,35825.1953125,,,,,5114.12451171875,,0
,,,,,,,0,,,,,,,,,,,-3694.1318359375,,,4095.359375,3743.43212890625,
,,,2,49.313289642333984,,,,,,,,,,,,,,,13554.595703125,,3233.788330078125,4805.53955078125,
,,,,,,,2,,,2,2814.3125,,12126.10546875,,,,,18321.03125,,,,2843.153564453125,
,,,,,,,,,,,,6419.640625,,,-2403.453125,,,-20555.92578125,,,-15831.87890625,,
,,,,,,,2,,,0,,,107044.28125,172018.921875,,,,-54604.69140625,,,,,
,,,,,,3,-2,,,,,,,,,,,,,,,4650.48095703125,0
341096.53125,,,,,,2,,,,,,,,,,,,,,,,333.00146484375,
,,,,,,,,0,,0,,,,,,,,,,,,,
,,1,,51.52601623535156,,,,,,0,,,,,,,,1406.16650390625,,,2988.21826171875,,0
,2,,,,,-1,,,,,,,,,27112.0390625,29232.69921875,,,,,,,
174475.15625,,,,,,,,,,,,89465.125,,,,,,23175.85546875,,8717.330078125,,,
,,,,45.40282440185547,-2,0,,,,,,,,,,,17190.798828125,,,,,,
,,,,,,0,,,0,,,,,,,76183.6953125,,,,,,,
,2,,,,,,,,,-2,,,,,,,,,,,,,
,,,,,,,,,0,,,82816.703125,,,,,,5159.1669921875,,,,,0
,2,,,,1,,,0,,,260283.359375,,,,116587.296875,,,,,,,,
,,,,,,,,,,,,,,,,,,,5998.58984375,,,,0
,,,2,,-2,,,,4,-2,,,,,,,6172.02880859375,8015.29931640625,,,,,
,,1,,,,,,,,,,,2944.00390625,,,,4639.396484375,38881.4296875,,,16546.51171875,,0
93051.546875,,,,,,,,,,,,,,29271.1171875,,,,,,,,,
,,,,,0,,,,,0,,,,53872.09765625,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,2,,,,21354.09375,7889.73828125,,,,,,,-1208.3603515625,,0
,2,,,,,,2,,,,-7027.91015625,,,,,,-13418.474609375,,1338.907470703125,,,5686.36376953125,
,2,,,27.329742431640625,0,,,,,,63764.6484375,,,,,,,,,4114.03466796875,,,
170472.125,,,,39.497169494628906,,,,,,,,,,-1192.07421875,,,,-410.04833984375,,,,2815.40283203125,
,,,,,0,,,,,,,,,,,,,15488.4072265625,8800.2958984375,,,,
,,,,,2,,,,,,,,,,,,,,,,,,1
235882.96875,,,,,0,,,0,,0,,,,98237.90625,,,,,,17814.802734375,,,
,,,,,,,-1,,,,,,,,,,,,,,2426.40185546875,1730.2021484375,
,2,,,,,,,,,,,,,,3849.05078125,,,,,,,,
,,,,41.795021057128906,1,,2,2,,,,,,,8072.619140625,,,,2118.72705078125,16559.392578125,,,1
,,,,,,,,-2,,,,,,3058.70703125,,4783.82421875,,,14951.9658203125,,,,
111081.09375,,,,,,,,,,,,13952.796875,,,15115.888671875,,18673.455078125,,,12788.083984375,,,
,,,,,,,0,,,,,,,100668.5625,,,,,,22349.5390625,,,
,,,,43.29522705078125,,,,,0,,61404.87890625,42014.99609375,,,,,,,,,,,0
,,,,,,,,0,,,61842.15625,,,,24759.513671875,,,,,,,12981.0615234375,
104198.46875,,,,,,,,0,,,,,,,113680.453125,,,,5549.06396484375,,,-2757.75537109375,1
,1,,,26.147890090942383,,,,,,,,39438.953125,,27570.775390625,,,,,,,2125.46435546875,3216.427734375,
,,,1,,,,,,-2,-2,,,,,,86535.3671875,,,-734.7890625,37695.328125,-21774.70703125,,
,,2,1,,,,,0,,,,,,48523.3359375,,,,7226.07568359375,2283.25927734375,,,,1
,2,,,,,,,,,,,,7161.30859375,,,-1227.1953125,,,,,,,
247760.171875,,,,,,,-2,,,-2,220.38671875,,1847.52734375,,,,,,,538.845703125,,3481.852294921875,
,,1,,,,,,,,,,-87.75,,,,,,,,,,3639.12646484375,
,,2,1,,,,,,0,,,29527.69921875,,,,,,,396.01513671875,,,,
254416.9375,,,,,,,,,0,,,,,,,,,6582.8232421875,,,,,
,,,,,,,0,,,,41964.25,,,,7333.93359375,,6190.25537109375,,,,,6792.890625,
,,,,,1,,2,,,,,56625.47265625,,,,,1979.366943359375,,,,,,
,,,,,,4,,-2,,,38132.22265625,,47301.515625,,,,,6375.39208984375,,,6318.70458984375,1950.8095703125,
,,,2,45.50012969970703,0,,,,,,,,,25190.177734375,24959.25,,,,,,,,
240629.578125,,,2,,,,,,,,51557.28125,28457.947265625,,,,,11553.466796875,,,,,5158.41552734375,
,,,,30.369203567504883,,0,,,,,60887.49609375,,,,,,,,,,,,
,,,,,,,,,0,,,,,7047.265625,,,,,,,,-879.03759765625,
265069.875,,,2,,,,,,,,,190171.90625,,,,,,79613.1953125,,,,,
,2,,1,44.10588073730469,,,,,,,,,,1376.875,,,,1214.74755859375,17787.53125,,,,
,,,2,,,,,0,,,,,,,62579.1953125,,10910.0703125,,,-2737.298828125,,,1
,,,,48.041412353515625,,,,,0,,,130856.828125,,,,,,39983.671875,,,13482.134765625,,
,,,2,48.297298431396484,,,,,,,,,,,,,,,,,,,
,,,,,,,3,3,,,,,,,,,,,,,552.08154296875,,
212097.609375,,1,,50.598655700683594,,0,,,,,,,,,,,,,,,5081.6103515625,,
,,,,,,,,,,,,,1624.84375,,,,,,,,2766.1630859375,3039.036865234375,0
,,,2,,-2,3,-2,,,,,,36747.9609375,41103.109375,,,,,,,,4013.0302734375,
,2,,,39.18128967285156,,,,,0,,,,,92284.46875,,,2545.075927734375,,,28737.09765625,,-3096.73486328125,0
,2,,,,0,,,0,,,,,,,,,,,,7227.2314453125,,,
,,,2,,,,,,,,4787.171875,,,,,,-7990.02392578125,8355.2109375,,,,,
172452.765625,,,,,,,,,,,,39725.48828125,,,,,,,,,5349.482421875,3703.474609375,
,1,1,,,,,0,,,0,146956.90625,,,,,,41653.609375,,,-6706.26220703125,,,
,,,,,,2,,-1,,,,,,,,,8427.46875,,,,,,0
,,,2,,1,,2,,,,,,,,26630.810546875,33072.9921875,,,,18115.517578125,6757.669921875,,
,,2,1,60.507896423339844,,0,,-2,-2,,,,,9456.6171875,,,8852.267578125,,5535.75732421875,,,2098.469970703125,
,,,,,,,,,,,,,,,38944.72265625,,,,2380.470458984375,3292.87060546875,,,
230641.078125,,,,,,,2,3,,0,,,,,,129799.796875,16674.576171875,,,,,,
,2,,,,,5,4,0,,,,427298.5,,,,333470.46875,,,,,,,
,,,,32.581031799316406,,,,,0,,,,,,4345.83984375,,1914.134765625,,,18603.3046875,,3901.4677734375,
,,,,34.62015914916992,,,-1,,,,,,,,,,,,,,,,1
,2,2,1,,,,,,,0,59976.609375,80337.8359375,,,,,,,,-10139.69140625,,5746.6533203125,
,,,,,,,,,,-1,,,13400.51171875,,,,,,,3837.89599609375,,,
161519.59375,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,0,,,-67425.5625,166846.875,,66061.078125,,,,,,,11102.986328125,,
752798.0,,,,,,6,5,,0,,,,388281.28125,,333429.875,,49046.3046875,,,,,,
,1,,,42.21198654174805,,,,,,,,,,193288.8125,237370.40625,,,,,,,,
206459.171875,,,,,,,,,,,,,,,,570.62109375,,3183.205810546875,-1239.89990234375,,,-5058.50830078125,
,,,,40.61684036254883,,,,,,,4310.55078125,,,-188.15625,,,,,,,,,
,,2,1,,,,,,0,,,,,,,24344.63671875,,,,3660.138671875,,,
,2,,,,,,,,,,,,,,872.1953125,,,,,,-12851.306640625,9026.4228515625,
,2,,,,1,,,,0,,,,,,,,,,,,,,0
,,,,,,,0,,,,,,,10183.2421875,,,,,,,,2012.629638671875,
,2,,1,45.640968322753906,,,,,0,,,,,-13882.73828125,,24770.23046875,,-2947.3232421875,17623.4453125,,,,
,,,,,,,6,,2,,72913.125,,,,,,,,474.89892578125,,,,
,,,,,,,0,,,,,,,,,27893.27734375,,,,,,,
45249.1796875,,,,32.52193832397461,,,,,,,,,,,,,,,,,,4509.55078125,
,,1,,,-2,2,,,,0,44709.5,29699.29296875,,25826.76171875,,8190.82421875,,-8020.94140625,16835.91015625,,,,
,,,1,,1,,,0,,0,,,,9903.7734375,,,,,,,,,
,,,,38.887901306152344,,,,,,-2,,,,,,-1462.34375,1996.1728515625,,-463.11279296875,,,,
,,,,,0,,,,,,,,,,28536.44921875,,,,,,688.591064453125,,
,,,,34.36624526977539,-2,,,,0,,,,,,,62446.44921875,,,,,1997.706787109375,,
,,,,,,,-1,,,,,,,,,11105.849609375,,,,4267.38623046875,,,1
,,2,,,0,,,,,,,,,,57017.171875,,,,,,,,1
,2,,,,,,,,,0,,,,,-3432.77734375,,,-795.50732421875,,15417.107421875,-15648.37109375,,0
,,,,,,,,,,,,,19300.998046875,41155.62109375,18918.5390625,,-5676.80029296875,,,,,,
,2,,1,,,,,,,,,,,,5308.8984375,,,,,,,5677.0947265625,
42221.0390625,,,,,,,3,3,,,,,,18384.53125,,,588.86474609375,,11288.4794921875,-9282.740234375,,,
,,1,,,,2,-2,,0,,214967.703125,,,,101840.171875,,,,9976.79296875,-46098.2578125,,8794.1162109375,0
,,,,30.695026397705078,,,,,,0,,,65319.64453125,,,,5962.05224609375,-7376.158203125,,-980.3369140625,,,0
,,,,38.997676849365234,,,,,,,,,,,,,,,,-20606.205078125,,,
,1,,,,,,,0,,,,,,,23015.765625,41323.40625,,,,,-863.380859375,1483.575439453125,
,1,,,,,,0,,0,,22236.451171875,,,,4067.82421875,,-5336.88818359375,,1036.2509765625,,,4919.716796875,1
345370.875,,,,,,2,,-1,,,,,,,,,8920.0078125,,,,,5270.04541015625,0
130932.84375,,,,36.2530517578125,,,,-2,7,,,13305.17578125,,,,,,,,,-1245.138671875,2490.397216796875,
266116.375,,,,,,,,,-2,-2,,6391.5546875,,,,,,,,,,,
,2,2,,,,0,,0,,,-548.47265625,,,,,288.02734375,,8392.94140625,,,,,
270489.5625,,,,,,,,,-1,,,57238.25390625,,,,,,22769.97265625,-3671.8828125,,,,
,1,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,0,,,,,,39165.015625,42992.07421875,,28549.9765625,,,,,9729.404296875,-436.947265625,,
427721.03125,,,,,,-1,,,,,,,,,,,,,,,,,
,,,2,,,,,,,,,,,,,,4722.32177734375,,4143.69921875,3592.650390625,,,
,,,,,,,,,,,,,,,11531.26953125,,,,,,,,
,,,1,,,-2,,,0,,7081.1328125,,,,2795.65625,,,,,22549.63671875,-12542.111328125,,0
,,,,,,,,,,,,,,,,,,,5587.4599609375,,6484.873046875,5295.34375,
,,,,,,,,,,,,,,,26731.08203125,34330.78515625,4997.56396484375,,,,,3993.545654296875,
,2,,,37.085853576660156,,,,,,,,,,70146.5625,75724.65625,,10964.56640625,10293.5048828125,,,,-1722.36767578125,
289600.96875,,1,,53.534767150878906,-2,-2,,,0,,10380.71875,,15012.576171875,,,,,,,,,,0
257053.09375,2,,,,,,0,,,,,,,,13075.005859375,,,,,,,,
,,,1,,,0,,,,,,37051.61328125,,,,,,,,,3106.35986328125,,
,,,,,,,2,,,0,,,,,146249.90625,,91239.7734375,,,,,,
,1,,,27.20335578918457,1,,0,,,,-4769.08984375,,,,,,,-2678.78125,,4201.18994140625,,,1
93924.0703125,,,,,1,,2,2,,,,4004.95703125,,49296.94921875,,,,,,,8229.7255859375,,1
,,,,41.41077423095703,,,,,,,66069.1796875,30363.859375,,,34551.3515625,,,,,,,,
,,,,,,0,,,,,43535.6328125,,,,25279.955078125,30908.6328125,,,,18151.55078125,,,
,,,,,,,,,,,,-2009.9765625,,,,,,-18303.16796875,,,,,
264900.34375,,,,,,,,,,,,,,,131373.765625,,,,,,,,
,2,1,1,61.54365539550781,,-2,,,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,16920.3203125,,,,1079.6318359375,,,,,813.86669921875,
,,,,,,3,-2,,,,-6814.3515625,,28588.443359375,24537.3203125,,,,23864.859375,,,,7680.5634765625,
563680.25,2,,1,,,0,,,,0,47405.9609375,66928.75,,,,,,26432.8671875,,5579.35107421875,,,
,,2,1,,,,0,,,,32422.505859375,110158.4453125,,,,,,,,,,443.3955078125,1
466866.15625,,,,,-2,-2,,,,,,,,,,,9251.546875,,,,,,
,,,,,-2,,,,-2,,,,1758.62109375,,,5444.5546875,,26898.7265625,-14680.1142578125,,20674.767578125,-2623.7568359375,
,,,,43.53949737548828,,,,,-1,,32431.458984375,,,,,,721.2080078125,,,,,,
,,,,,,2,,,,,,13964.45703125,,,,,20552.255859375,-8896.70703125,,,,,
,2,,1,,1,,,,0,,,,,,,149987.515625,,18446.015625,,,,,
,,,,,,,,,,,,,,,,,-432.73779296875,,586.99462890625,,,,
,,,,,2,,,,2,,,,,,,,,5739.904296875,,,2950.45556640625,4058.3779296875,1
,2,,,40.654815673828125,,,,,,,,30464.123046875,24823.7734375,,,,,,,2683.10986328125,,7433.9970703125,
485104.84375,,,,,,-2,,,,0,,-2627.14453125,,,,825.859375,,,,,,,
,,,,33.37938690185547,,,,,0,,120721.453125,,,,,94082.6328125,24332.423828125,,679.025390625,7935.302734375,,,
,2,,2,44.13424301147461,0,,,,,,11437.83203125,,,12438.25,,-13377.91015625,,8609.724609375,,,,,
,,1,,41.725765228271484,,,0,,,,16226.07421875,,,,,,-4199.49462890625,,,5766.74658203125,5085.236328125,,
,,,,,-1,,,,,,,,,,,,,3155.64599609375,,,3210.109375,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,36.432456970214844,,2,,,4,2,,,,,,,,,,,6756.80712890625,,0
,,1,,,,3,-2,,,,,16503.935546875,,,,,19324.4765625,,,,,1301.781494140625,
,,,,,,,,,,,3209.85546875,,,,,,,,,,,,
,2,1,,40.65282440185547,,0,,,,,2448.05859375,,2933.16796875,,,,,,,3726.941162109375,,,
,,,,,,,0,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,17325.2578125,,,,,,,10420.416015625,
,,,,,,,,,,,119846.71875,,,125545.15625,,,,,,35535.67578125,,,
,,,,,,-2,,,-1,,,,,,,,,,,,,,
,,,,,,,,0,,0,411238.53125,,,,,,,,7637.833984375,,,,
,,2,,,,,,,,,54633.87890625,50079.86328125,36624.37890625,,,,,,,,,,
,1,,,,,,2,2,,,,,,,,,,,11395.9091796875,,,,
,,,,,,2,-2,,,0,,,121228.421875,,,,,,,-4748.95947265625,4403.07275390625,4858.0068359375,0
104574.421875,,,,,,,,,,,,,74489.640625,,,,,,,,,,1
,,1,,,,,,-2,-2,-2,14841.17578125,,,,-4793.00390625,,,,,,-19086.822265625,,
,,,,,,,,,,,,,,,,,1177.2783203125,2213.068603515625,,,,,
,,2,,,,,,,,,,,,,,,,8561.2578125,7253.0615234375,,,,
,2,,2,,,,,,,,,,,,,,,,,7134.046875,,,
,,,1,,,,0,,,,49113.4140625,,,,,,,,,,1356.72705078125,,
,,,,,2,,,0,,,,,,,,,,,,,,,1
,2,2,1,54.06613540649414,,,0,,,,,,,56523.78125,,11708.12109375,,,,,,1929.896240234375,
,2,,,,,,,,,,,,,,,,,,3183.27783203125,2890.40966796875,2204.818603515625,,
84030.53125,,,,,,,,,,,,,,,,,,3070.35595703125,2758.06591796875,,,,
,,,,,,0,,,,,,,,,,,,4388.93701171875,,4208.8955078125,2744.630126953125,,
,2,,,,,,,-2,2,,121452.171875,,,,,,25336.455078125,,-1398.2998046875,,2693.2978515625,,
,,,,,,,,0,,,,,191753.75,,,179204.28125,,,,,,,
,,2,,,,,,,0,,,,303388.9375,,,205105.671875,,,108574.3125,,-60568.67578125,,
48838.0234375,,,,,,,0,,,,,15107.390625,,,,,,,,,,,
,,,,,,,-2,,-1,,,,,,,,,,,6500.4677734375,,,
203865.65625,,,,,,,,0,,0,,,90875.515625,,,,13792.748046875,,,,,7287.70263671875,
,,,,38.94331741333008,2,,,0,,0,,9291.87890625,,,,7424.40234375,,,,,,-2810.94775390625,1
,,,1,,,,,0,,,,,,,6379.23828125,,,,1625.9716796875,,,,
,,,,,,,,,,,,,,,,,,1704.82568359375,,,,1614.002197265625,
,,,1,,0,,,,,,328030.6875,,,,38970.00390625,,,,,9088.681640625,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,-2,-2,,0,,,,,,,8117.44921875,4800.43896484375,,,,17505.376953125,-7676.65966796875,
,,,,41.4286003112793,-2,-2,,,,-1,,,,,,,13818.26953125,,,5072.97119140625,,8039.6201171875,
,1,,,,,,0,,,2,,-2640.5390625,,16629.068359375,,,,,,,,,
,,,,,,,,,,,,,,,,,2790.468017578125,3512.231201171875,1842.06884765625,,,,
177219.515625,,,1,,,,-2,,2,,,,,-6424.84765625,,,,,13796.7138671875,-12100.421875,1109.323486328125,,1
262459.125,,,,,2,,,,,,,,191477.390625,,,,1637.951416015625,,63672.19921875,,10436.74609375,,1
,,,,,1,,-2,,,,,,-1399.7109375,,,,,,-13120.7177734375,2791.374267578125,,,
,,2,1,,,,0,,,2,17880.52734375,,20816.638671875,,4892.3671875,,,16811.736328125,-4846.7666015625,,,,
,,2,,,,,,,,,,,,,,,-1511.42529296875,,,,,,
,,,,,,,,,,,126567.265625,,,,,,,,,,2221.107421875,,
