year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
2013,7,17,18,98.53343,1.7685937,12.41252,1016.43567,SE,23.827593,0.061003193,0.1981107
